Id,MSSubClass,MSZoning,LotFrontage,LotArea,Utilities,Neighborhood,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,Foundation,BsmtExposure,Electrical,BsmtFullBath,BsmtHalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageCars,GarageArea,PavedDrive,PoolArea,Fence,YrSold,SalePrice
1259,30,RM,98.0,8189,AllPub,OldTown,Norm,1Fam,1Story,5,1948,1973,Gable,BrkTil,No,SBrkr,1.0,0.0,2,TA,Min2,0,Detchd,2.0,839.0,Y,0,GdWo,2007,153672.6752659869
1260,20,RL,,12781,AllPub,NoRidge,Norm,1Fam,1Story,8,1992,1993,Hip,PConc,No,SBrkr,1.0,0.0,4,Gd,Typ,1,Attchd,2.0,573.0,Y,0,,2007,430174.3649785773
1261,60,FV,80.0,8729,AllPub,Somerst,Norm,1Fam,2Story,8,2007,2007,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,617.0,Y,0,,2007,239824.46876638464
1262,120,FV,43.0,4363,AllPub,Somerst,Norm,TwnhsE,1Story,7,2006,2007,Gable,PConc,No,SBrkr,1.0,0.0,1,Gd,Typ,0,Attchd,2.0,596.0,Y,0,,2007,200046.31554631368
1263,30,RM,48.0,3969,AllPub,OldTown,Norm,1Fam,1Story,5,1945,1997,Gable,CBlock,No,SBrkr,0.0,0.0,2,Gd,Typ,0,,0.0,27.0,Y,0,,2007,110526.80999981311
1264,60,RL,83.0,9764,AllPub,Somerst,Norm,1Fam,2Story,7,2005,2005,Gable,PConc,Mn,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,716.0,Y,0,,2009,253091.91855922804
1265,60,RL,,8884,AllPub,Gilbert,Norm,1Fam,2Story,7,2000,2000,Gable,PConc,No,SBrkr,0.0,0.0,4,Gd,Typ,1,BuiltIn,2.0,581.0,Y,0,,2009,236021.2530173915
1266,90,RL,78.0,8356,AllPub,NAmes,Norm,Duplex,1Story,5,1958,1958,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,0,Attchd,2.0,603.0,Y,0,,2010,126933.52269247954
1267,90,RM,78.0,9189,AllPub,Sawyer,Norm,Duplex,1Story,5,1963,1963,Gable,CBlock,No,SBrkr,1.0,0.0,6,TA,Typ,0,Detchd,2.0,531.0,Y,0,,2006,125142.66744655516
1268,120,RL,68.0,7402,AllPub,NridgHt,Norm,TwnhsE,1Story,9,2005,2005,Hip,PConc,No,SBrkr,1.0,0.0,2,Ex,Typ,1,Attchd,2.0,583.0,Y,0,,2007,277530.8796079505
1269,20,RL,73.0,6857,AllPub,Sawyer,Norm,1Fam,1Story,6,1961,1996,Hip,CBlock,Mn,SBrkr,1.0,1.0,3,Gd,Typ,0,Detchd,1.0,315.0,Y,0,GdPrv,2008,142021.27740699286
1270,20,RL,73.0,8861,AllPub,CollgCr,Norm,1Fam,1Story,7,2005,2006,Gable,PConc,Mn,SBrkr,1.0,0.0,3,Gd,Typ,0,Attchd,2.0,529.0,Y,0,,2006,203819.25847838976
1271,20,RL,118.0,14531,AllPub,Crawfor,Norm,1Fam,1Story,6,1957,2004,Hip,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,2,Attchd,2.0,443.0,Y,0,,2007,257500.6927812723
1272,70,RM,58.0,6089,AllPub,BrkSide,Norm,1Fam,2Story,6,1939,1950,Gable,CBlock,Mn,SBrkr,0.0,0.0,3,TA,Typ,2,Attchd,1.0,244.0,Y,0,GdWo,2007,130644.14548747774
1273,50,RL,59.0,6280,AllPub,SWISU,Norm,1Fam,1.5Fin,5,1941,1950,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,0,Detchd,1.0,267.0,Y,0,,2006,100361.61945713568
1274,190,RM,68.0,10409,AllPub,IDOTRR,Norm,2fmCon,2Story,3,1915,1950,Gable,PConc,No,FuseF,0.0,0.0,3,TA,Typ,0,,0.0,27.0,N,0,,2008,77148.09988326613
1275,20,RL,77.0,7688,AllPub,Mitchel,Norm,1Fam,1Story,4,1982,2006,Gable,CBlock,No,SBrkr,1.0,0.0,2,TA,Typ,0,Detchd,2.0,387.0,Y,0,,2007,129514.07832578263
1276,70,RL,68.0,7289,AllPub,OldTown,Norm,1Fam,2Story,6,1915,1950,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,1,Detchd,2.0,555.0,Y,0,,2006,162848.25490216914
1277,20,RL,81.0,9076,AllPub,Somerst,Norm,1Fam,1Story,8,2005,2006,Gable,PConc,,SBrkr,0.0,0.0,2,Gd,Typ,1,Attchd,3.0,907.0,Y,0,,2010,240500.3886192414
1278,90,RL,46.0,7929,AllPub,Edwards,Norm,Duplex,SFoyer,6,1975,1975,Flat,CBlock,Gd,SBrkr,0.0,2.0,4,TA,Typ,0,,0.0,27.0,Y,0,,2006,128865.95133169697
1279,20,RL,81.0,8777,AllPub,Somerst,Norm,1Fam,1Story,7,2005,2005,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,3.0,861.0,Y,0,,2006,232125.45215467512
1280,70,RL,69.0,7348,AllPub,Crawfor,Norm,1Fam,2Story,6,1945,2002,Gambrel,CBlock,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Detchd,1.0,207.0,Y,0,MnPrv,2007,259502.56574763797
1281,50,RL,63.0,7239,AllPub,NAmes,Norm,1Fam,1.5Fin,4,1955,1955,Gable,PConc,No,SBrkr,1.0,0.0,4,Fa,Typ,0,Detchd,1.0,379.0,Y,0,,2007,122580.2678706054
1282,60,RL,,8089,AllPub,Gilbert,Norm,1Fam,2Story,6,1995,1996,Gable,PConc,No,SBrkr,1.0,0.0,3,TA,Typ,1,Attchd,2.0,458.0,Y,0,,2008,188047.78832326658
1283,50,RL,,7099,AllPub,BrkSide,Norm,1Fam,1.5Fin,5,1935,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,3,TA,Typ,1,Detchd,1.0,267.0,P,0,,2008,140194.92939616714
1284,70,RM,68.0,9689,AllPub,OldTown,Norm,1Fam,2Story,4,1910,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Detchd,2.0,747.0,N,0,,2009,108931.79460080611
1285,90,RL,,9006,AllPub,NAmes,Norm,Duplex,1Story,5,1967,1967,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,0,Detchd,2.0,533.0,Y,0,,2006,136853.11026512284
1286,160,RM,29.0,1565,AllPub,MeadowV,Norm,Twnhs,2Story,4,1970,1970,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,,0.0,27.0,Y,0,,2010,92325.99906250871
1287,75,RL,,7882,AllPub,BrkSide,Norm,1Fam,2.5Unf,7,1922,2005,Gable,BrkTil,No,FuseA,0.0,0.0,3,Gd,Typ,1,Detchd,1.0,342.0,Y,0,,2010,190736.81385421375
1288,190,RH,66.0,6519,AllPub,SWISU,Norm,2fmCon,1.5Fin,6,1945,1950,Gable,CBlock,Av,FuseF,1.0,0.0,3,TA,Typ,0,Attchd,1.0,467.0,Y,0,,2006,111811.24338985316
1289,20,RL,75.0,10745,AllPub,Timber,Norm,1Fam,1Story,8,2006,2007,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,3.0,897.0,Y,0,,2007,248962.77899399426
1290,20,RL,,12582,AllPub,NAmes,Norm,1Fam,1Story,4,1960,1960,Gable,PConc,No,SBrkr,1.0,0.0,3,TA,Typ,1,Attchd,1.0,339.0,Y,0,GdWo,2008,141184.71792345267
1291,20,RL,73.0,8214,AllPub,SawyerW,Norm,1Fam,1Story,6,1994,1998,Gable,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,602.0,Y,0,,2008,193521.8323958397
1292,20,RL,145.0,16581,AllPub,NAmes,Norm,1Fam,1Story,6,1966,2002,Gable,CBlock,No,SBrkr,0.0,0.0,2,Gd,Mod,1,Attchd,2.0,605.0,Y,0,,2010,190028.66946743848
1293,30,RL,68.0,11003,AllPub,NAmes,Norm,1Fam,1Story,3,1929,1950,Hip,CBlock,Mn,FuseP,0.0,0.0,2,TA,Typ,0,Detchd,2.0,687.0,N,0,,2006,68322.50225431366
1294,20,RL,73.0,8539,AllPub,CollgCr,Norm,1Fam,1Story,7,2003,2003,Gable,PConc,Mn,SBrkr,1.0,0.0,3,Gd,Typ,0,Attchd,2.0,558.0,Y,0,,2007,185044.86192556372
1295,20,RL,68.0,7113,AllPub,Edwards,Norm,1Fam,1Story,5,2005,2006,Gable,PConc,No,SBrkr,1.0,0.0,2,TA,Typ,0,Attchd,2.0,477.0,Y,0,,2007,157079.9427534622
1296,60,FV,,7139,AllPub,Somerst,Norm,1Fam,2Story,7,2001,2001,Gable,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,677.0,Y,0,,2007,226004.53925993637
1297,20,RL,88.0,9739,AllPub,NWAmes,Norm,1Fam,1Story,6,1977,1977,Gable,CBlock,No,SBrkr,0.0,1.0,2,TA,Typ,1,Attchd,2.0,657.0,Y,0,,2009,168029.89912343642
1298,90,RL,,18979,AllPub,Sawyer,RRAe,Duplex,1.5Fin,5,1977,1977,Shed,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,1,BuiltIn,2.0,627.0,N,0,,2007,190088.9207522594
1299,70,RM,74.0,4049,AllPub,OldTown,Norm,1Fam,2Story,7,1930,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,2,Gd,Typ,1,Detchd,1.0,227.0,N,0,MnPrv,2006,100768.69661134065
1300,60,RL,130.0,12000,AllPub,Gilbert,Norm,1Fam,2Story,6,2005,2005,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,1,BuiltIn,2.0,427.0,Y,0,,2009,174032.62019763511
1301,160,RM,29.0,1769,AllPub,BrDale,Norm,Twnhs,2Story,6,1971,1971,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,1.0,291.0,Y,0,,2010,88213.5059435918
1302,20,RL,77.0,11391,AllPub,StoneBr,Norm,1Fam,1Story,8,2005,2006,Gable,PConc,Gd,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,3.0,785.0,Y,0,,2006,319018.5664128275
1303,20,RL,71.0,13161,AllPub,SawyerW,Norm,1Fam,1Story,6,2004,2004,Gable,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,0,Detchd,2.0,603.0,Y,0,,2006,158057.52691899202
1304,90,RL,73.0,9033,AllPub,NAmes,Norm,Duplex,1Story,5,1967,1967,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Mod,0,Detchd,3.0,819.0,Y,0,,2009,124055.65188953355
1305,85,RL,,16589,AllPub,NWAmes,Norm,1Fam,SFoyer,6,1971,1971,Hip,CBlock,Av,SBrkr,0.0,1.0,3,TA,Typ,1,Attchd,2.0,522.0,Y,0,,2009,169769.90623766178
1306,20,RL,68.0,7289,AllPub,NAmes,Norm,1Fam,1Story,5,1951,2000,Gable,CBlock,Mn,SBrkr,0.0,1.0,3,Gd,Typ,0,Detchd,2.0,603.0,Y,0,,2010,135008.31094516203
1307,20,RL,75.0,13159,AllPub,NAmes,Norm,1Fam,1Story,5,1951,1951,Hip,CBlock,No,FuseA,0.0,0.0,2,TA,Typ,0,Basment,2.0,507.0,Y,0,,2009,127661.21640003109
1308,20,RL,68.0,7439,AllPub,NAmes,Norm,1Fam,1Story,5,1951,1951,Gable,CBlock,Mn,SBrkr,1.0,0.0,2,TA,Typ,0,Detchd,2.0,867.0,Y,0,,2008,139075.1334509065
1309,50,RL,98.0,5489,AllPub,OldTown,Norm,1Fam,1.5Fin,4,1920,1950,Gable,PConc,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,1.0,365.0,Y,0,,2009,105302.92032110206
1310,180,RM,29.0,1615,AllPub,MeadowV,Norm,Twnhs,SFoyer,4,1970,2002,Gable,CBlock,Av,SBrkr,1.0,0.0,1,Gd,Typ,0,Attchd,1.0,313.0,Y,0,,2009,86073.45763567067
1311,160,RM,29.0,1769,AllPub,BrDale,Norm,Twnhs,2Story,5,1971,1971,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,1.0,347.0,Y,0,,2010,93073.7446320504
1312,120,RL,32.0,2369,AllPub,NPkVill,Norm,Twnhs,1Story,7,1976,1976,Gable,CBlock,No,SBrkr,1.0,0.0,2,TA,Typ,0,Attchd,1.0,346.0,Y,0,,2006,135697.56294760457
1313,20,RL,,20870,AllPub,NWAmes,Norm,1Fam,1Story,7,1968,2003,Hip,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,535.0,Y,0,,2006,262922.288623794
1314,80,RL,96.0,15489,AllPub,Sawyer,Norm,1Fam,SLvl,5,1961,1961,Hip,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,1,Attchd,1.0,411.0,Y,0,,2009,141094.69431978482
1315,60,RL,75.0,12863,AllPub,SawyerW,Norm,1Fam,2Story,7,2003,2004,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,505.0,Y,0,,2008,192355.60654698836
1316,20,RL,75.0,10172,AllPub,SawyerW,Norm,1Fam,1Story,7,2003,2003,Gable,PConc,No,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,2.0,582.0,Y,0,,2009,184965.6663362715
1317,20,FV,73.0,8214,AllPub,Somerst,Norm,1Fam,1Story,8,2008,2009,Hip,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,544.0,Y,0,,2009,264360.1123065092
1318,20,RL,80.0,10241,AllPub,NAmes,Norm,1Fam,1Story,5,1956,1956,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,0,Attchd,1.0,313.0,Y,0,,2007,135038.63113891444
1319,20,RL,78.0,7992,AllPub,NAmes,Norm,1Fam,1Story,5,1960,1960,Hip,CBlock,No,FuseA,1.0,0.0,3,TA,Typ,0,Attchd,1.0,351.0,Y,0,,2007,138992.0739418712
1320,20,RL,98.0,12467,AllPub,NridgHt,Norm,1Fam,1Story,9,2003,2004,Gable,PConc,Gd,SBrkr,1.0,0.0,3,Ex,Typ,3,Attchd,3.0,735.0,Y,0,,2006,360095.51845240605
1321,20,RL,88.0,8489,AllPub,NAmes,Norm,1Fam,1Story,6,1962,2005,Gable,CBlock,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,489.0,Y,0,GdPrv,2008,174217.91404535298
1322,20,RL,,13018,AllPub,NAmes,Norm,1Fam,1Story,6,1960,1993,Gable,CBlock,Gd,SBrkr,1.0,0.0,3,TA,Typ,0,CarPort,1.0,428.0,Y,0,,2008,146646.39341080375
1323,60,RL,68.0,8212,AllPub,Gilbert,Norm,1Fam,2Story,6,2000,2000,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,490.0,Y,0,,2009,179093.66495915275
1324,90,RL,71.0,9386,AllPub,Mitchel,Norm,Duplex,1Story,5,1976,1976,Gable,CBlock,No,SBrkr,2.0,0.0,4,TA,Typ,0,Detchd,2.0,587.0,Y,0,,2006,188278.27143298587
1325,190,RM,71.0,11515,AllPub,OldTown,Norm,2fmCon,1.5Fin,4,1910,1996,Gable,Stone,No,FuseA,0.0,0.0,3,TA,Typ,0,,0.0,27.0,N,0,,2008,110580.52227440302
1326,20,RL,72.0,7577,AllPub,CollgCr,Norm,1Fam,1Story,7,2005,2005,Gable,PConc,Av,SBrkr,0.0,0.0,2,Gd,Typ,0,Attchd,2.0,659.0,Y,0,,2006,174258.24362659056
1327,20,RL,,8214,AllPub,NAmes,Norm,1Fam,1Story,4,1971,1971,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,,0.0,27.0,Y,0,,2006,88109.90010940864
1328,50,RL,70.0,6577,AllPub,Edwards,Norm,1Fam,1.5Fin,5,1942,1950,Gable,BrkTil,No,FuseA,0.0,0.0,3,TA,Mod,2,BuiltIn,1.0,242.0,Y,0,,2006,96736.24086699885
1329,50,RL,60.0,8830,AllPub,Edwards,Norm,1Fam,1.5Fin,6,1945,1950,Gable,CBlock,No,FuseA,0.0,0.0,3,TA,Typ,1,Detchd,1.0,247.0,Y,0,MnPrv,2010,113000.23702329858
1330,90,RL,86.0,10619,AllPub,Mitchel,Norm,Duplex,SFoyer,6,1977,1977,Gable,CBlock,Gd,SBrkr,1.0,0.0,2,TA,Typ,0,Attchd,2.0,531.0,Y,0,,2006,135053.59402381958
1331,20,RL,,8564,AllPub,NAmes,Norm,1Fam,1Story,4,1956,1956,Gable,CBlock,No,FuseA,0.0,0.0,2,TA,Typ,0,Detchd,1.0,310.0,Y,0,,2008,136115.297643488
1332,60,RL,83.0,11493,AllPub,CollgCr,Norm,1Fam,2Story,7,1998,1999,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,568.0,Y,0,,2008,222525.240793699
1333,20,RL,68.0,7289,AllPub,NAmes,Norm,1Fam,1Story,5,1950,1950,Hip,CBlock,,FuseF,0.0,0.0,2,TA,Typ,0,Detchd,2.0,652.0,Y,0,,2006,109878.73052536277
1334,60,RL,93.0,10714,AllPub,NridgHt,Norm,1Fam,2Story,7,2003,2004,Gable,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,1,BuiltIn,3.0,898.0,Y,0,,2008,284022.14623991406
1335,20,RL,74.0,9012,AllPub,NAmes,Norm,1Fam,1Story,5,1953,2006,Gable,CBlock,No,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,1.0,267.0,Y,0,,2007,134603.4243383338
1336,85,RL,80.0,10909,AllPub,Sawyer,Norm,1Fam,SFoyer,5,1971,1972,Gable,PConc,Av,SBrkr,1.0,0.0,2,TA,Typ,0,Detchd,2.0,603.0,Y,0,MnPrv,2006,127702.20645405212
1337,50,RM,83.0,9149,AllPub,IDOTRR,Norm,1Fam,1.5Fin,6,1957,1957,Gable,CBlock,No,SBrkr,0.0,0.0,4,Gd,Typ,0,Detchd,1.0,411.0,Y,0,,2006,133747.26843266698
1338,20,RL,,10444,AllPub,NAmes,Norm,1Fam,1Story,5,1967,1967,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,1.0,345.0,Y,0,,2007,143008.33399436885
1339,120,RM,,4313,AllPub,MeadowV,Norm,TwnhsE,1Story,5,1975,1975,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,0,Attchd,2.0,526.0,Y,0,,2008,122185.09502852848
1340,120,RL,51.0,3271,AllPub,Blmngtn,Norm,TwnhsE,1Story,7,2005,2006,Gable,PConc,No,SBrkr,0.0,0.0,2,Gd,Typ,1,Attchd,2.0,464.0,Y,0,,2008,191085.874315006
1341,60,RL,80.0,7315,AllPub,CollgCr,Norm,1Fam,2Story,7,2003,2003,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,622.0,Y,0,,2008,183174.9064578233
1342,50,RL,75.0,12443,AllPub,Edwards,Norm,1Fam,1.5Fin,6,1920,2000,Gable,BrkTil,Mn,SBrkr,0.0,0.0,3,Gd,Typ,0,Detchd,2.0,555.0,Y,0,GdPrv,2009,110156.43603240869
1343,60,RL,71.0,8288,AllPub,CollgCr,Norm,1Fam,2Story,7,2005,2005,Gable,PConc,Av,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,437.0,Y,0,,2008,189178.35174352032
1344,160,RM,44.0,2681,AllPub,MeadowV,Norm,TwnhsE,2Story,5,1976,1976,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Attchd,1.0,363.0,Y,0,,2010,85015.01656390267
1345,60,RL,106.0,12417,AllPub,StoneBr,Norm,1Fam,2Story,8,2005,2005,Hip,PConc,Mn,SBrkr,1.0,0.0,4,Ex,Typ,1,BuiltIn,3.0,756.0,Y,0,,2007,370158.69258931035
1346,20,RL,83.0,11324,AllPub,Sawyer,Norm,1Fam,1Story,4,1963,1979,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,486.0,Y,0,,2006,148176.60461137161
1347,60,RL,70.0,8946,AllPub,Gilbert,Norm,1Fam,2Story,6,2006,2006,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,467.0,Y,0,,2007,174135.6651542213
1348,30,RM,68.0,10409,AllPub,IDOTRR,Norm,1Fam,1Story,5,1912,1991,Gable,BrkTil,No,SBrkr,0.0,0.0,1,TA,Typ,0,Detchd,2.0,603.0,N,0,,2008,87580.5165728384
1349,60,FV,72.0,8880,AllPub,Somerst,Norm,1Fam,2Story,6,2003,2003,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,700.0,Y,0,,2008,207500.4203391165
1350,70,RL,82.0,12077,AllPub,Crawfor,Norm,1Fam,2Story,6,1934,1995,Hip,CBlock,No,FuseA,0.0,0.0,3,TA,Typ,1,Detchd,1.0,267.0,Y,0,,2008,189015.56470471824
1351,20,RL,82.0,7539,AllPub,NAmes,Norm,1Fam,1Story,5,1956,1956,Hip,CBlock,No,SBrkr,0.0,0.0,2,Gd,Min1,1,Detchd,2.0,423.0,Y,0,GdWo,2007,121983.56359236607
1352,60,RL,,30048,AllPub,NoRidge,Norm,1Fam,2Story,7,1994,1994,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,BuiltIn,2.0,494.0,Y,0,,2009,248089.4165641456
1353,20,RL,83.0,9839,AllPub,CollgCr,Norm,1Fam,1Story,7,2004,2004,Gable,PConc,Mn,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,497.0,Y,0,,2008,189969.6909124931
1354,20,RL,76.0,8031,AllPub,NAmes,Norm,1Fam,1Story,6,1953,1953,Hip,CBlock,No,FuseF,0.0,1.0,3,TA,Typ,0,Attchd,1.0,320.0,Y,0,MnPrv,2007,137914.56850155097
1355,85,RL,72.0,12191,AllPub,Edwards,Norm,1Fam,SFoyer,5,1976,1976,Gable,CBlock,Gd,SBrkr,0.0,1.0,3,TA,Typ,0,BuiltIn,2.0,531.0,Y,0,,2008,119748.56203051422
1356,20,RL,78.0,10589,AllPub,NAmes,Norm,1Fam,1Story,4,1971,1971,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,1,,0.0,27.0,Y,0,,2010,115332.0691748943
1357,20,RL,,11471,AllPub,NAmes,Norm,1Fam,1Story,6,1964,1964,Gable,CBlock,No,SBrkr,0.0,1.0,3,TA,Typ,1,Attchd,1.0,313.0,Y,0,MnPrv,2007,144762.65705234956
1358,50,RL,59.0,6260,AllPub,SWISU,Norm,1Fam,1.5Fin,6,1925,1990,Gable,BrkTil,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Detchd,1.0,243.0,Y,0,MnPrv,2009,137561.47167766455
1359,190,RL,,10621,AllPub,ClearCr,Norm,1Fam,1Story,5,1960,1960,Flat,CBlock,Mn,SBrkr,1.0,0.0,3,TA,Mod,2,Basment,2.0,653.0,Y,0,,2008,137920.5908770923
1360,60,RL,,13130,AllPub,Gilbert,Norm,1Fam,2Story,6,1995,1995,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,450.0,Y,0,,2006,174333.48768549677
1361,20,RL,88.0,11394,AllPub,Timber,Norm,1Fam,1Story,8,2002,2002,Hip,PConc,Av,SBrkr,1.0,0.0,2,Gd,Typ,1,Attchd,3.0,719.0,Y,0,,2007,291487.02022344706
1362,50,RL,78.0,12481,AllPub,Crawfor,Norm,1Fam,1.5Fin,7,1950,2000,Gable,CBlock,No,SBrkr,1.0,0.0,3,Gd,Typ,2,Attchd,2.0,533.0,Y,0,,2008,261017.80216693843
1363,20,RL,82.0,8645,AllPub,CollgCr,Norm,1Fam,1Story,7,2006,2006,Gable,PConc,Av,SBrkr,0.0,0.0,2,Gd,Typ,0,Attchd,3.0,853.0,Y,0,,2007,194033.2137694831
1364,120,FV,55.0,4319,AllPub,Somerst,Norm,TwnhsE,1Story,7,2006,2007,Gable,PConc,No,SBrkr,0.0,0.0,2,Gd,Typ,1,Attchd,2.0,493.0,Y,0,,2007,208925.69759895917
1365,20,RL,76.0,9660,AllPub,Edwards,Norm,1Fam,1Story,5,1958,1958,Gable,CBlock,No,FuseA,0.0,0.0,3,TA,Mod,0,Attchd,1.0,377.0,Y,0,,2009,60189.49555557325
1366,50,RM,59.0,6209,AllPub,BrkSide,Norm,1Fam,1.5Fin,3,1930,1950,Gable,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,0,Detchd,1.0,285.0,Y,0,,2006,97286.27702923129
1367,50,RM,98.0,33209,AllPub,OldTown,Feedr,1Fam,1.5Fin,6,1962,1962,Gable,CBlock,No,SBrkr,0.0,0.0,5,TA,Typ,1,Detchd,2.0,603.0,Y,0,,2006,192362.81924373348
1368,20,RL,99.0,10741,AllPub,CollgCr,Norm,1Fam,1Story,7,2006,2007,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,3.0,867.0,Y,0,,2007,279605.0170187097
1369,50,RL,,13926,AllPub,NWAmes,Norm,1Fam,1.5Fin,7,1988,1988,Gable,PConc,No,SBrkr,0.0,0.0,4,Gd,Typ,0,Attchd,3.0,813.0,Y,0,,2006,229237.98810335505
1370,50,RL,68.0,7289,AllPub,NAmes,Norm,1Fam,1.5Fin,5,1950,1982,Gable,CBlock,No,FuseA,1.0,0.0,3,TA,Min1,0,Attchd,1.0,267.0,Y,0,GdPrv,2009,138173.35865059312
1371,60,RL,82.0,10230,AllPub,Gilbert,Norm,1Fam,2Story,7,1998,1998,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,454.0,Y,0,,2009,185059.93713741584
1372,120,RL,,5360,AllPub,ClearCr,Norm,1Fam,1Story,7,1986,1986,Gable,PConc,Gd,SBrkr,1.0,0.0,2,Gd,Typ,1,Attchd,2.0,472.0,Y,0,,2006,190235.9984140386
1373,60,RL,118.0,13777,AllPub,NridgHt,Norm,1Fam,2Story,9,2003,2004,Gable,PConc,Av,SBrkr,1.0,0.0,3,Ex,Typ,2,BuiltIn,3.0,753.0,Y,0,,2008,412504.63149744226
1374,20,RL,78.0,8838,AllPub,CollgCr,Norm,1Fam,1Story,7,2002,2002,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,554.0,Y,0,,2007,192315.80539883304
1375,20,RL,,13615,AllPub,Sawyer,Norm,1Fam,1Story,5,1965,1965,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,0,Attchd,1.0,315.0,Y,0,MnPrv,2006,137025.063513266
1376,60,RL,,10393,AllPub,NWAmes,Norm,1Fam,2Story,5,1976,1976,Gable,CBlock,No,SBrkr,1.0,0.0,4,Gd,Typ,1,Attchd,2.0,511.0,Y,0,,2009,197524.84152536522
1377,20,RL,68.0,7049,AllPub,NAmes,Norm,1Fam,1Story,4,1970,1970,Gable,CBlock,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Detchd,2.0,687.0,Y,0,,2009,120519.53578867562
1378,50,RM,60.0,6329,AllPub,BrkSide,Norm,1Fam,1.5Fin,5,1939,1952,Gable,BrkTil,No,SBrkr,1.0,0.0,4,TA,Typ,0,Detchd,1.0,307.0,Y,0,MnPrv,2007,126767.2531199262
1379,70,RM,58.0,5339,AllPub,OldTown,Norm,1Fam,2Story,8,1872,1987,Gable,BrkTil,No,SBrkr,0.0,0.0,4,TA,Typ,0,,0.0,27.0,Y,0,,2008,122074.58318746064
